-0.058865	-0.048723	1.000000
0.017059	0.008406	1.000000
-0.171829	-0.231168	1.000000
-0.246330	-0.693580	-1.000000
0.453608	0.389906	-1.000000
0.657168	-0.288728	-1.000000
0.137207	-0.107987	1.000000
-0.406034	0.579969	-1.000000
0.160663	0.454419	1.000000
-0.191944	-0.288745	1.000000
-0.784404	-0.138112	-1.000000
0.820408	0.301359	-1.000000
0.248640	0.539346	-1.000000
-0.380516	0.353040	-1.000000
-0.310547	0.936844	-1.000000
0.253441	0.080912	1.000000
-0.389659	0.038863	1.000000
-0.553910	0.722238	-1.000000
-0.868480	0.248378	-1.000000
-0.130232	-0.017600	1.000000
-0.019558	-0.706036	-1.000000
0.007187	-0.008301	1.000000
-0.010095	0.017888	1.000000
-0.011083	0.440345	1.000000
-0.198615	-0.382821	1.000000
0.118122	-0.325388	1.000000
-0.211076	-0.493697	-1.000000
-0.017467	-0.027054	1.000000
-0.345976	0.013728	1.000000
-0.236789	-0.085335	1.000000
-0.159462	-0.009507	1.000000
0.633206	-0.564567	-1.000000
0.308800	0.117973	1.000000
-0.538729	0.086591	-1.000000
0.864009	0.330309	-1.000000
0.401814	-0.354007	-1.000000
-0.584728	0.093870	-1.000000
-0.190191	-0.781563	-1.000000
-0.056330	0.027004	1.000000
-0.363679	0.062321	1.000000
-0.186557	-0.634396	-1.000000
-0.225134	-0.754699	-1.000000
-0.339918	-0.630862	-1.000000
0.783790	-0.335809	-1.000000
0.246142	-0.534135	-1.000000
-0.662531	-0.717833	-1.000000
0.741851	0.437177	-1.000000
-0.538159	0.737582	-1.000000
0.033346	-0.863717	-1.000000
-0.480675	0.221965	-1.000000
-0.137743	-0.128004	1.000000
-0.002342	0.014060	1.000000
0.509682	-0.080411	-1.000000
-0.256142	0.771141	-1.000000
-0.478048	-0.803900	-1.000000
-0.133178	-0.014022	1.000000
0.027731	-0.210104	1.000000
0.445177	-0.053199	1.000000
-0.903118	-0.342765	-1.000000
-0.511111	-0.606477	-1.000000
-0.812239	0.417891	-1.000000
0.145560	-0.342779	1.000000
0.195295	-0.648586	-1.000000
-0.222940	-0.366860	1.000000
-0.574850	0.051060	-1.000000
-0.453628	-0.552875	-1.000000
0.535968	-0.497213	-1.000000
-0.324721	0.106462	1.000000
-0.948351	-0.020554	-1.000000
-0.015630	-0.230940	1.000000
-0.083025	0.544560	-1.000000
-0.240896	-0.739318	-1.000000
-0.016379	0.244121	1.000000
0.067096	0.087195	1.000000
0.552982	0.345516	-1.000000
-0.005209	-0.119861	1.000000
0.720542	0.273621	-1.000000
0.508905	-0.508186	-1.000000
0.129300	-0.574131	-1.000000
-0.653327	0.482878	-1.000000
0.072881	-0.187620	1.000000
-0.076942	0.666128	-1.000000
-0.775497	0.320162	-1.000000
0.439731	-0.243767	-1.000000
-0.662739	-0.227120	-1.000000
0.673357	-0.051022	-1.000000
-0.619855	0.068590	-1.000000
-0.090485	0.158189	1.000000
-0.036476	0.059626	1.000000
-0.359684	0.045256	1.000000
-0.034393	0.028077	1.000000
-0.258759	0.119089	1.000000
0.184049	0.140490	1.000000
0.258722	0.146963	1.000000
-0.451337	0.079293	1.000000
-0.436816	-0.265447	-1.000000
0.103572	-0.276658	1.000000
-0.625885	-0.369558	-1.000000
0.095174	0.240808	1.000000
-0.017488	0.088842	1.000000
